atipa;0
atles;0
atrau;0
atret;0
atreu;0
atroç;0
atura;0
atzar;0
audaç;0
aules;0
autor;0
avala;0
avall;0
avanç;0
avant;0
avara;0
avars;0
avena;0
avenc;0
avenç;0
avets;0
aviar;0
aviat;0
avisa;0
aviva;0
axial;0
axons;0
babau;0
bacil;0
badar;0
baden;0
badoc;0
bagul;0
baies;0
baina;0
baixa;0
baixi;0
balbs;0
balco;0
balda;0
baldo;0
bales;0
balla;0
balli;0
balls;0
bambu;0
bamps;0
banca;0
bancs;0
banda;0
baner;0
banjo;0
banya;0
banys;0
barat;0
barba;0
barbs;0
barca;0
barem;0
baric;0
barra;0
barri;0
basal;0
basar;0
basat;0
basca;0
bascs;0
basen;0
bases;0
basic;0
bassa;0
basta;0
basto;0
basts;0
batec;0
bates;0
bateu;0
batia;0
batre;0
batut;0
bavar;0
baves;0
bavos;0
beata;0
beats;0
bebes;0
becar;0
becat;0
befar;0
begui;0
begut;0
beina;0
belga;0
bella;0
bells;0
benei;0
benze;0
besar;0
besso;0
besuc;0
betic;0
betum;0
beure;0
biaix;0
bidet;0
bifid;0
bigam;0
bigot;0
bilio;0
bilis;0
bingo;0
bipar;0
birla;0
birlo;0
bisbe;0
bitxo;0
bivac;0
blada;0
blanc;0
blats;0
blaus;0
blava;0
bleda;0
blens;0
blets;0
bloca;0
blocs;0
bocoi;0
bofia;0
bogar;0
boies;0
boigs;0
boina;0
boira;0
boles;0
bolet;0
bolid;0
bomba;0
bombi;0
bombo;0
bonas;0
bones;0
bonic;0
bonys;0
boral;0
borar;0
borat;0
borda;0
bordo;0
bords;0
borla;0
borni;0
borns;0
borra;0
borro;0
borsa;0
bosca;0
boscs;0
bossa;0
botam;0
botar;0
botat;0
boter;0
botes;0
botet;0
boteu;0
botir;0
botit;0
botxi;0
bover;0
braça;0
braga;0
brama;0
brams;0
brasa;0
brava;0
bravo;0
brega;0
breus;0
breva;0
brida;0
brins;0
brios;0
brisa;0
broca;0
brocs;0
broll;0
broma;0
brota;0
brots;0
brous;0
brucs;0
bruna;0
brusa;0
brusc;0
bruta;0
bruts;0
bucle;0
bufal;0
bufar;0
bufat;0
bufec;0
bufen;0
bufes;0
bufet;0
bugia;0
buida;0
buidi;0
buits;0
bulbs;0
burca;0
burda;0
burla;0
burra;0
burro;0
burxa;0
busca;0
cabal;0
cabas;0
caben;0
caber;0
cabia;0
cable;0
cabot;0
cabra;0
cabut;0
caçar;0
caçat;0
cacau;0
cacen;0
caces;0
cacic;0
caduc;0
cafes;0
caiac;0
caire;0
caixa;0
caixo;0
calar;0
calat;0
calbs;0
calca;0
calça;0
calci;0
calço;0
calcs;0
calda;0
caldo;0
calen;0
caler;0
cales;0
calia;0
calid;0
caliu;0
calla;0
calls;0
calma;0
calor;0
calze;0
camal;0
cames;0
camio;0
camps;0
canal;0
canço;0
canoa;0
canon;0
canos;0
cansa;0
canta;0
canto;0
cants;0
canvi;0
canya;0
caoba;0
capaç;0
capar;0
capat;0
capça;0
capes;0
capot;0
capsa;0
capta;0
caqui;0
carai;0
caram;0
carbo;0
carca;0
carda;0
cardo;0
cares;0
carib;0
carli;0
carmi;0
carns;0
carpa;0
carro;0
carta;0
casal;0
casar;0
casat;0
cascs;0
casen;0
cases;0
casin;0
casos;0
caspa;0
casso;0
casta;0
casts;0
catar;0
catet;0
catre;0
cauen;0
caure;0
causa;0
causi;0
cauta;0
cauts;0
cavar;0
cebes;0
cedir;0
cedit;0
celar;0
cella;0
celta;0
cents;0
cepat;0
cerat;0
cerca;0
cercs;0
certa;0
certs;0
cicle;0
ciclo;0
cigar;0
cigne;0
cigro;0
cimer;0
cimes;0
cinic;0
cinta;0
ciris;0
citar;0
citat;0
ciuro;0
civet;0
civic;0
civil;0
clapa;0
clara;0
clars;0
claus;0
clava;0
clavi;0
cleda;0
clerc;0
clics;0
clima;0
clips;0
clixe;0
cloia;0
clons;0
cloro;0
clots;0
clubs;0
cluca;0
coala;0
cobla;0
cobra;0
cobro;0
codol;0
coets;0
cofia;0
cofoi;0
cofre;0
coixa;0
coixi;0
colar;0
colat;0
colga;0
colic;0
colla;0
colls;0
colon;0
color;0
colze;0
comes;0
comet;0
comic;0
comte;0
conec;0
conga;0
conic;0
conta;0
conte;0
conto;0
conve;0
conxa;0
conya;0
copat;0
copet;0
copia;0
copsa;0
coral;0
corba;0
corbs;0
corca;0
corco;0
corcs;0
corda;0
cordo;0
corea;0
corns;0
corra;0
corre;0
corri;0
corro;0
corts;0
coses;0
cosir;0
cosit;0
costa;0
costi;0
costs;0
cotes;0
cotxe;0
couen;0
coure;0
covar;0
covat;0
coven;0
coves;0
cranc;0
crani;0
crear;0
creat;0
creen;0
creia;0
creix;0
crema;0
cremi;0
creps;0
creta;0
creti;0
creua;0
creus;0
criar;0
criat;0
crida;0
cridi;0
crien;0
cries;0
crims;0
crina;0
crins;0
crisi;0
crist;0
crits;0
croat;0
crocs;0
croma;0
cromo;0
cruel;0
crues;0
cruia;0
cruix;0
cruor;0
cuada;0
cuats;0
cubic;0
cubit;0
cucut;0
cueta;0
cuina;0
cuiro;0
cuirs;0
cuita;0
cuits;0
cuixa;0
culli;0
culot;0
culpa;0
culta;0
culte;0
cumul;0
curar;0
curat;0
curda;0
curds;0
cures;0
curos;0
curri;0
cursa;0
cursi;0
curta;0
curts;0
cusen;0
cuter;0
cutis;0
dades;0
daina;0
dalia;0
dalts;0
dames;0
dansa;0
danya;0
danys;0
dards;0
datar;0
dates;0
datil;0
debat;0
debil;0
debit;0
debut;0
decau;0
decep;0
decim;0
dedal;0
degut;0
deiem;0
deien;0
deies;0
deixa;0
deixi;0
deler;0
delit;0
delta;0
demes;0
densa;0
dents;0
depen;0
deria;0
desar;0
desat;0
desfa;0
desig;0
desti;0
deuen;0
deura;0
deure;0
deute;0
devia;0
diada;0
diana;0
diari;0
dicta;0
didal;0
dient;0
dieta;0
difon;0
difos;0
difus;0
digit;0
digne;0
digue;0
digui;0
dinar;0
dinat;0
dinem;0
diner;0
dinou;0
diode;0
diran;0
diras;0
direm;0
diria;0
disco;0
discs;0
dites;0
ditet;0
diuen;0
diurn;0
divan;0
dives;0
doble;0
docil;0
dolar;0
dolça;0
dolen;0
doler;0
dolia;0
dolls;0
dolor;0
domar;0
domat;0
donar;0
doncs;0
donen;0
doner;0
dones;0
doneu;0
donin;0
donis;0
dopar;0
dopat;0
dopen;0
doric;0
doris;0
dosis;0
dotar;0
dotat;0
dotze;0
dracs;0
drago;0
drama;0
draps;0
dreta;0
drets;0
droga;0
duals;0
duana;0
dubte;0
ducal;0
ducat;0
dugui;0
duien;0
duies;0
dunes;0
duode;0
durar;0
duren;0
dures;0
durin;0
duros;0
dutxa;0
edats;0
edita;0
educa;0
eines;0
eixam;0
eixia;0
eixir;0
eixit;0
eixiu;0
eixos;0
eixut;0
eleva;0
elevi;0
elisi;0
elits;0
elles;0
elogi;0
emana;0
embat;0
embus;0
embut;0
emesa;0
emeti;0
empat;0
empes;0
empit;0
empra;0
empri;0
encen;0
ences;0
endur;0
endut;0
enlla;0
enten;0
enter;0
entes;0
entra;0
entre;0
entri;0
entro;0
enuig;0
envas;0
envia;0
envii;0
enyor;0
enzim;0
eolic;0
equip;0
eriço;0
errar;0
errat;0
error;0
eruga;0
esbos;0
escai;0
escas;0
escau;0
escot;0
escup;0
escut;0
eslau;0
esnob;0
espai;0
esper;0
espes;0
espia;0
espos;0
espot;0
esput;0
esqui;0
esser;0
esses;0
estan;0
estar;0
estas;0
estat;0
estel;0
estem;0
esten;0
esteu;0
estic;0
estil;0
estiu;0
estoc;0
estol;0
estor;0
estri;0
etapa;0
eteri;0
etern;0
etile;0
etiop;0
eunuc;0
euros;0
evita;0
eviti;0
evoca;0
exces;0
exili;0
extra;0
facil;0
facin;0
facis;0
fades;0
fadri;0
fagot;0
faisa;0
faixa;0
falca;0
falco;0
falda;0
faldo;0
falla;0
falli;0
falsa;0
falta;0
famos;0
fanal;0
fanga;0
fangs;0
faran;0
farao;0
faras;0
farda;0
farem;0
fareu;0
farta;0
farts;0
fases;0
fasic;0
fatal;0
fatua;0
faula;0
fauna;0
faves;0
favor;0
feble;0
febre;0
feiem;0
feien;0
feies;0
feina;0
feixa;0
feliç;0
felid;0
femar;0
femat;0
femer;0
femur;0
fenix;0
feren;0
feres;0
feria;0
ferir;0
ferit;0
ferma;0
fermi;0
ferms;0
feroç;0
ferri;0
ferro;0
fesol;0
festa;0
festi;0
fetes;0
fetge;0
fetid;0
fetus;0
fiada;0
fiats;0
fiava;0
fiblo;0
fibra;0
ficar;0
ficat;0
ficus;0
fidel;0
fideu;0
filar;0
filat;0
files;0
filet;0
filla;0
fills;0
filma;0
final;0
finar;0
finat;0
finca;0
fines;0
finir;0
finit;0
finor;0
finta;0
fiord;0
firar;0
firat;0
fires;0
firma;0
fisic;0
fites;0
fitxa;0
fixar;0
fixat;0
fixen;0
fixes;0
fixeu;0
fixin;0
fixos;0
flaca;0
flacs;0
flaix;0
flama;0
fleca;0
flipa;0
flocs;0
flora;0
flors;0
flota;0
fluia;0
fluid;0
fluir;0
fluit;0
fluix;0
fluor;0
fobia;0
focal;0
focus;0
fofes;0
fofos;0
fogos;0
fogot;0
folic;0
folis;0
folla;0
folls;0
folra;0
folre;0
fonda;0
fondo;0
fonen;0
fongs;0
fonic;0
fonts;0
forat;0
forca;0
força;0
forem;0
foren;0
forja;0
forma;0
forns;0
forro;0
forta;0
forti;0
forts;0
forum;0
fosca;0
foscs;0
foses;0
fotre;0
fotut;0
franc;0
frare;0
frase;0
fraus;0
frecs;0
freda;0
freds;0
frega;0
frena;0
frens;0
fresc;0
front;0
fruir;0
fruit;0
fugaç;0
fugat;0
fugen;0
fugin;0
fugir;0
fugis;0
fugit;0
fuita;0
fulla;0
fulls;0
fumar;0
fumat;0
fumet;0
funda;0
furar;0
furga;0
furgo;0
furia;0
furor;0
furts;0
fusio;0
fusta;0
futil;0
futur;0
gabia;0
gafet;0
gaire;0
gaita;0
galls;0
galop;0
galta;0
gamba;0
ganes;0
ganga;0
ganxa;0
ganxo;0
garbi;0
garro;0
gasos;0
gassa;0
gasta;0
gasti;0
gater;0
gates;0
gaudi;0
gebre;0
gelar;0
gelat;0
gelid;0
gelos;0
gemec;0
gener;0
genet;0
gents;0
genui;0
germa;0
gerra;0
gerro;0
gespa;0
gesta;0
gests;0
ginys;0
girar;0
girat;0
giren;0
gires;0
girin;0
gitar;0
gitat;0
glaço;0
glops;0
goigs;0
goles;0
golfa;0
golfo;0
golos;0
golut;0
gomes;0
gomet;0
gorda;0
gorga;0
gorgs;0
gorja;0
gorra;0
gosar;0
gosat;0
gossa;0
gotes;0
gotet;0
gotic;0
grada;0
grams;0
grana;0
grans;0
grapa;0
grata;0
grats;0
graus;0
grava;0
greca;0
grecs;0
grega;0
greix;0
gremi;0
greus;0
grial;0
grill;0
grisa;0
grocs;0
groga;0
gruar;0
grues;0
gruix;0
grups;0
gruta;0
guant;0
guany;0
guapa;0
guapo;0
guiar;0
guiat;0
guien;0
guies;0
guipo;0
guita;0
guixa;0
gusts;0
habil;0
hagim;0
hagin;0
hagis;0
hagiu;0
hague;0
hagut;0
haura;0
haure;0
haver;0
haveu;0
havia;0
helix;0
herba;0
hereu;0
heroi;0
heure;0
himne;0
hindi;0
hindu;0
homes;0
honor;0
honra;0
horta;0
horts;0
hoste;0
hotel;0
humer;0
humil;0
humit;0
humor;0
iodat;0
ionic;0
irada;0
irats;0
isard;0
islam;0
isola;0
jardi;0
jauen;0
jaure;0
jeien;0
jeure;0
joier;0
joies;0
joios;0
joncs;0
jonic;0
joves;0
judes;0
jueus;0
jueva;0
jugar;0
jugat;0
junta;0
junts;0
jurar;0
jurat;0
justa;0
justs;0
jutge;0
jutja;0
kebab;0
kiwis;0
kurda;0
kurds;0
labor;0
lacai;0
lacar;0
lacat;0
lacre;0
laica;0
laics;0
lapse;0
larva;0
laser;0
latex;0
laves;0
laxar;0
laxes;0
legal;0
legat;0
legio;0
lemes;0
lenta;0
lents;0
lepra;0
lesio;0
lesiu;0
letal;0
lexic;0
liana;0
liceu;0
licit;0
licor;0
lider;0
liles;0
limit;0
linia;0
lipid;0
liric;0
litre;0
litua;0
livid;0
llaça;0
llacs;0
llaga;0
llamp;0
llana;0
llarg;0
llars;0
llata;0
llati;0
llaut;0
llavi;0
lleig;0
lleis;0
llepa;0
llest;0
lleto;0
llets;0
lleus;0
lleva;0
lliça;0
lliço;0
lliga;0
llima;0
llimo;0
lliri;0
llisa;0
llits;0
lloar;0
lloat;0
llocs;0
lloen;0
lloeu;0
lloga;0
lloma;0
lloms;0
llops;0
llora;0
lloro;0
llosa;0
lluca;0
lluco;0
llufa;0
lluia;0
lluir;0
lluit;0
llumi;0
llums;0
lluna;0
lluny;0
lluor;0
llurs;0
lobul;0
local;0
locio;0
logia;0
logic;0
logos;0
lotus;0
lucid;0
lucre;0
ludic;0
lupes;0
luxar;0
luxes;0
macar;0
macat;0
macis;0
macos;0
madur;0
mafia;0
magia;0
magic;0
magma;0
magna;0
magne;0
magra;0
magre;0
major;0
males;0
malic;0
malla;0
malta;0
maluc;0
malva;0
mamar;0
mamen;0
mameu;0
mamut;0
manar;0
manat;0
manca;0
manco;0
mancs;0
manec;0
manen;0
manes;0
maneu;0
mango;0
mania;0
manso;0
manta;0
mante;0
manxa;0
manya;0
maons;0
mapes;0
maqui;0
marca;0
marcs;0
marea;0
mares;0
marga;0
marge;0
marit;0
maror;0
marra;0
marro;0
marxa;0
marxi;0
masia;0
masos;0
massa;0
masti;0
matar;0
matat;0
maten;0
mates;0
matis;0
matxo;0
maxim;0
medes;0
media;0
medic;0
medis;0
melic;0
melos;0
melsa;0
menar;0
menat;0
menen;0
menes;0
mengi;0
menja;0
menor;0
menta;0
mento;0
menus;0
menut;0
menys;0
merda;0
meres;0
merit;0
merla;0
mesos;0
metes;0
metge;0
metre;0
metro;0
meuca;0
meves;0
micra;0
micro;0
midar;0
mides;0
miler;0
milio;0
milla;0
mimar;0
mimen;0
minar;0
minat;0
miner;0
mines;0
minim;0
minsa;0
minut;0
minva;0
miola;0
miols;0
mirar;0
mirat;0
miren;0
mires;0
mirin;0
miris;0
missa;0
misto;0
mites;0
mitic;0
mitja;0
mitjo;0
mixta;0
mixts;0
mobil;0
moble;0
mocar;0
mocos;0
modal;0
model;0
modem;0
modes;0
modic;0
modul;0
mogui;0
mogut;0
moixa;0
molar;0
molen;0
moles;0
molla;0
molls;0
molsa;0
molta;0
molto;0
molts;0
momia;0
mones;0
monja;0
monjo;0
monyo;0
moral;0
morat;0
moren;0
mores;0
moria;0
morir;0
moros;0
morro;0
morse;0
morta;0
morts;0
mosca;0
mossa;0
mosso;0
motel;0
motiu;0
motor;0
motos;0
mouen;0
moure;0
movia;0
mucos;0
mudar;0
mudat;0
mudes;0
mugir;0
mugit;0
mugro;0
mules;0
mulla;0
mulli;0
multa;0
munda;0
munio;0
munta;0
munts;0
mural;0
murri;0
museu;0
music;0
mutar;0
mutat;0
mutua;0
nacio;0
nacra;0
nacre;0
nadar;0
nadiu;0
nafra;0
nanos;0
nansa;0
napia;0
narra;0
nasal;0
natal;0
natiu;0
natja;0
nauta;0
naval;0
nebot;0
necia;0
nedar;0
neden;0
negar;0
negat;0
negra;0
negre;0
negui;0
neixi;0
nenes;0
neret;0
nervi;0
netes;0
neula;0
nevar;0
nevat;0
nexes;0
niada;0
nimfa;0
nines;0
ningu;0
ninot;0
ninxo;0
nitid;0
niuet;0
noble;0
noces;0
nocio;0
nociu;0
nodes;0
nodul;0
noies;0
nomes;0
nonat;0
norma;0
noses;0
notar;0
notat;0
notes;0
noves;0
novia;0
nuada;0
nuant;0
nuats;0
nucli;0
nuesa;0
nusos;0
nuvia;0
nuvis;0
nuvol;0
nyoca;0
nyora;0
obaga;0
obeia;0
obeir;0
obeit;0
obert;0
obesa;0
oblit;0
oboes;0
obrar;0
obren;0
obrer;0
obres;0
obria;0
obrin;0
obrir;0
obris;0
obsce;0
obtus;0
ocell;0
ocios;0
oclus;0
octal;0
octau;0
ocult;0
ocupa;0
ocupi;0
odiar;0
odios;0
ofega;0
oferi;0
ofert;0
ofesa;0
ofici;0
oient;0
oleic;0
oliar;0
olier;0
olios;0
oliva;0
oller;0
olles;0
olors;0
ombra;0
omple;0
ompli;0
onada;0
oncle;0
ondes;0
oneig;0
oneja;0
opaca;0
opacs;0
opali;0
opcio;0
opera;0
opina;0
oposa;0
oposi;0
optar;0
oques;0
orada;0
orals;0
orant;0
ordir;0
ordre;0
oreig;0
orfeo;0
orfes;0
orgia;0
orgue;0
orina;0
orlar;0
orles;0
ornar;0
ornat;0
oscar;0
ossos;0
ossut;0
ostra;0
otoma;0
ouera;0
ovals;0
ovari;0
ovina;0
ovins;0
pacte;0
padel;0
padri;0
padro;0
pagar;0
pagat;0
pages;0
pagui;0
paisa;0
pales;0
palet;0
palla;0
palma;0
palmo;0
palpa;0
palpo;0
panet;0
panic;0
pansa;0
panta;0
panxa;0
panys;0
paper;0
parar;0
parat;0
parca;0
parcs;0
paren;0
pares;0
paret;0
paria;0
pario;0
parir;0
parla;0
parli;0
parlo;0
parra;0
parts;0
passa;0
passe;0
passi;0
passo;0
pasta;0
patac;0
patia;0
patir;0
patro;0
patum;0
pausa;0
pauta;0
pebre;0
pecar;0
pecat;0
peces;0
pedaç;0
pedal;0
pedra;0
pedro;0
pegar;0
pegat;0
pelar;0
pelat;0
peles;0
pells;0
pelut;0
penal;0
penar;0
penat;0
penes;0
pengi;0
penic;0
penis;0
penja;0
penos;0
pensa;0
pensi;0
penso;0
peona;0
peons;0
perca;0
perdi;0
perdo;0
peres;0
perit;0
perla;0
perol;0
persa;0
perxa;0
pesar;0
pesat;0
pesca;0
pesen;0
pesol;0
pesos;0
petal;0
petar;0
petit;0
petja;0
peucs;0
piano;0
picar;0
picat;0
picor;0
pifia;0
pigat;0
pilar;0
piles;0
pilla;0
pillo;0
pilot;0
pinça;0
pinsa;0
pinta;0
pinxo;0
pinya;0
pinyo;0
pipar;0
pipes;0
piric;0
pisos;0
pispa;0
pista;0
pisto;0
pitet;0
piuar;0
piula;0
pivot;0
pizza;0
placa;0
plaça;0
plaer;0
plafo;0
plaga;0
plagi;0
plana;0
plans;0
plany;0
plata;0
plati;0
plato;0
plats;0
plecs;0
plega;0
plena;0
plens;0
ploma;0
ploms;0
plora;0
plori;0
plors;0
pluja;0
pluto;0
pobla;0
poble;0
pobra;0
pobre;0
pocio;0
podar;0
podem;0
poden;0
poder;0
podeu;0
podia;0
podra;0
podre;0
poema;0
poeta;0
pogue;0
pogut;0
polar;0
polca;0
polip;0
polir;0
polit;0
polli;0
polls;0
polpa;0
polze;0
pomes;0
pompa;0
pomul;0
ponen;0
ponts;0
ponxo;0
porca;0
porci;0
porcs;0
porno;0
poros;0
porra;0
porro;0
porta;0
porti;0
porto;0
ports;0
poruc;0
porus;0
porxo;0
posar;0
posat;0
posen;0
poses;0
poseu;0
posin;0
posis;0
posit;0
posta;0
posts;0
potes;0
potra;0
potro;0
prats;0
prear;0
precs;0
prega;0
prego;0
premi;0
prenc;0
presa;0
preso;0
prest;0
preus;0
previ;0
prima;0
prims;0
prior;0
priva;0
proba;0
profa;0
propa;0
prope;0
propi;0
prosa;0
proto;0
prova;0
prove;0
pruna;0
pubis;0
puces;0
puden;0
pudor;0
pugen;0
puges;0
pugin;0
pugna;0
pugui;0
puigs;0
pujar;0
pujat;0
pulla;0
pulmo;0
punta;0
punts;0
punxa;0
punxi;0
punxo;0
punys;0
pures;0
purga;0
puzle;0
quall;0
quals;0
quant;0
quart;0
quasi;0
queda;0
quedi;0
quiet;0
quilo;0
quina;0
quins;0
quist;0
quota;0
races;0
radar;0
radio;0
rafia;0
ragen;0
raids;0
raier;0
raigs;0
raims;0
rajar;0
ralet;0
ramat;0
rampa;0
rampi;0
ranci;0
rangs;0
raons;0
rapar;0
rapat;0
rapel;0
rapid;0
rares;0
rasca;0
rases;0
rasos;0
ratar;0
rates;0
ratio;0
ratxa;0
raure;0
rauxa;0
raves;0
reals;0
rebel;0
reben;0
rebia;0
rebin;0
rebot;0
rebre;0
rebuf;0
rebut;0
recar;0
recau;0
recel;0
recer;0
reces;0
recta;0
redit;0
refer;0
refus;0
regal;0
regar;0
regia;0
regim;0
regio;0
regir;0
regit;0
regla;0
regle;0
regna;0
regne;0
reien;0
reina;0
reixa;0
relat;0
relax;0
remar;0
remei;0
remor;0
remot;0
renal;0
renda;0
renec;0
renoc;0
renoi;0
renom;0
renta;0
rento;0
renya;0
repas;0
repel;0
repic;0
repla;0
repos;0
repte;0
resar;0
resen;0
resso;0
resta;0
resti;0
resum;0
reten;0
retir;0
retoc;0
retol;0
retro;0
reull;0
reuma;0
reves;0
reviu;0
riada;0
ribes;0
ribot;0
rient;0
riera;0
riero;0
rifar;0
rifle;0
rigid;0
rigor;0
rigui;0
rimar;0
rimat;0
rimel;0
rimen;0
rimes;0
riota;0
riscs;0
ritme;0
ritus;0
riuen;0
riuet;0
riure;0
rival;0
rivet;0
robar;0
robat;0
robes;0
robot;0
rocam;0
rocos;0
rodar;0
rodat;0
rodes;0
rodet;0
roent;0
roigs;0
rojor;0
rolar;0
rombe;0
ronca;0
roncs;0
ronda;0
rondo;0
ronec;0
ronya;0
ronyo;0
rosar;0
rosat;0
rosca;0
rosec;0
roser;0
roses;0
rossa;0
rosts;0
rotar;0
roure;0
ruana;0
ruans;0
ruble;0
rubor;0
rudes;0
rufol;0
rugbi;0
rugir;0
rugos;0
ruina;0
ruixa;0
rulot;0
rumba;0
rumia;0
rumio;0
rumor;0
runes;0
rupia;0
rural;0
ruscs;0
russa;0
rutes;0
sabem;0
saben;0
saber;0
sabeu;0
sabia;0
sabor;0
sabra;0
sabre;0
sabut;0
sadic;0
safra;0
salar;0
salat;0
saldo;0
saler;0
sales;0
salmo;0
salms;0
salsa;0
salta;0
salti;0
salts;0
salut;0
salva;0
salze;0
samba;0
sanar;0
sanes;0
sangs;0
santa;0
sants;0
sarau;0
sarda;0
sards;0
sarna;0
sarro;0
sauna;0
savia;0
savis;0
secta;0
sedar;0
sedos;0
segar;0
segat;0
segle;0
segol;0
segon;0
segui;0
segur;0
seien;0
seito;0
sella;0
selva;0
senat;0
senda;0
senil;0
sense;0
senti;0
sento;0
sents;0
senya;0
sepia;0
seran;0
seras;0
serem;0
sereu;0
seria;0
serie;0
sermo;0
serps;0
serra;0
serum;0
serva;0
sesam;0
setge;0
setze;0
seuen;0
seure;0
sever;0
seves;0
sexes;0
sexta;0
sidra;0
sigla;0
sigma;0
signa;0
signe;0
sigui;0
silex;0
simil;0
simis;0
sinus;0
sipia;0
siria;0
sisme;0
situa;0
sobra;0
sobre;0
sobri;0
sobta;0
sobte;0
socia;0
socis;0
socol;0
sofre;0
sogra;0
sogre;0
solar;0
solcs;0
solda;0
solen;0
soler;0
soles;0
solfa;0
solia;0
solid;0
solta;0
somia;0
somni;0
sonar;0
sonat;0
sonda;0
sonen;0
sonet;0
sonic;0
sonin;0
sonor;0
sonso;0
sopar;0
sopat;0
sopem;0
sopes;0
sorda;0
sords;0
sorgi;0
sorra;0
sorts;0
soste;0
suada;0
suats;0
suaus;0
sucar;0
sucat;0
sucos;0
sucre;0
sueca;0
suecs;0
sufix;0
sumar;0
sumat;0
sumen;0
sumes;0
sumin;0
sumir;0
super;0
surar;0
suren;0
sures;0
suros;0
surti;0
surto;0
surts;0
sushi;0
tabac;0
tacar;0
tacat;0
tacit;0
tacte;0
talar;0
taler;0
talla;0
talli;0
talls;0
talps;0
tambe;0
tamis;0
tanca;0
tancs;0
tanda;0
tango;0
tanta;0
tants;0
tapat;0
tapen;0
tapes;0
tapia;0
tapis;0
tarar;0
tarat;0
tarda;0
tares;0
tarja;0
tasca;0
tassa;0
tasso;0
tasta;0
tasti;0
tasts;0
taula;0
taulo;0
taure;0
tauro;0
taxar;0
taxat;0
taxes;0
tebia;0
tecla;0
teixo;0
teler;0
teles;0
temer;0
temes;0
temia;0
temor;0
temps;0
temut;0
tenaç;0
tenda;0
tendo;0
tenen;0
tenia;0
tenim;0
tenir;0
teniu;0
tenor;0
tensa;0
tenue;0
terme;0
terna;0
terra;0
tesis;0
testa;0
tests;0
teula;0
teves;0
texts;0
tibar;0
tibat;0
tibia;0
tieta;0
tiets;0
tifus;0
tiges;0
tigre;0
timba;0
timid;0
timpa;0
tines;0
tinta;0
tions;0
tipes;0
tipic;0
tipus;0
tirar;0
tirat;0
tiren;0
tires;0
tireu;0
tirin;0
titol;0
tocar;0
tocat;0
tolls;0
tomba;0
tombi;0
tombs;0
toner;0
tones;0
tonic;0
tonya;0
topar;0
topat;0
topen;0
topic;0
topin;0
torax;0
torça;0
torna;0
torni;0
torno;0
torre;0
torro;0
torta;0
torts;0
torxa;0
tosca;0
total;0
totes;0
totxo;0
toxic;0
traca;0
traça;0
traci;0
trair;0
trait;0
trama;0
trams;0
treia;0
trena;0
trenc;0
trepa;0
trets;0
treva;0
triar;0
triat;0
tribu;0
tries;0
triga;0
tripa;0
trist;0
trito;0
troba;0
trobi;0
trobo;0
troca;0
trona;0
tronc;0
trons;0
tropa;0
trota;0
truca;0
trucs;0
trufa;0
tumor;0
tunel;0
turbo;0
turca;0
turcs;0
tutor;0
txeca;0
txecs;0
udola;0
udols;0
ufana;0
ufans;0
ullal;0
ullar;0
ullat;0
ullet;0
unces;0
uneix;0
ungir;0
ungit;0
ungla;0
unida;0
unien;0
unint;0
units;0
untar;0
untat;0
unten;0
untor;0
untos;0
urani;0
urgir;0
urnes;0
urpes;0
usada;0
usant;0
usara;0
